Institute Id,Institute Name,City,State,Score,Rank,TLR,RPC,GO,OI,Perception
IR-P-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,53.68,20,69.97,33.95,58.26,51.80,56.74
IR-P-U-0146,Nirma University,Ahmedabad,Gujarat,53.44,21,63.55,40.65,62.54,52.49,44.17
IR-P-C-24505,KLE College of Pharmacy,Belgaum,Karnataka,52.04,22,69.91,20.69,62.49,66.94,56.74
IR-P-C-10398,I. S. F. College of Pharmacy,Moga,Punjab,52.01,23,55.47,50.58,55.33,49.26,42.02
IR-P-C-33873,Bombay College of Pharmacy,Mumbai,Maharashtra,51.89,24,65.13,26.65,57.62,48.43,79.92
IR-P-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,51.54,25,64.50,47.97,37.64,58.50,44.17
IR-P-C-6370,Delhi Institute of Pharmaceutical Sciences & Research,New Delhi,Delhi,51.44,26,57.57,20.71,73.27,55.01,78.11
IR-P-U-0379,Lovely Professional University,Phagwara,Punjab,50.71,27,66.55,41.68,48.95,58.40,26.10
IR-P-U-0051,Dibrugarh University,Dibrugarh,Assam,48.79,28,62.37,36.42,60.26,36.22,34.81
IR-P-U-0332,The Rashtrasant Tukadoji Maharaj Nagpur University,Nagpur,Maharashtra,48.64,29,60.98,34.15,67.44,43.29,22.73
IR-P-C-33877,SVKM`s Dr. Bhanuben Nanavati College of Pharmacy,Mumbai,Maharashtra,47.26,30,68.86,21.90,66.74,51.70,15.06
IR-P-C-409,L. M. College of Pharmacy,Ahmedabad,Gujarat,47.10,31,70.28,10.00,56.67,51.80,65.14
IR-P-I-1280,Maharshi Dayanand University,Rohtak,Haryana,46.74,32,55.05,33.30,58.19,41.74,44.17
IR-P-C-19322,N. G. S. M. Institute of Pharmaceutical Sciences,Mangalore,Karnataka,46.05,33,64.92,7.43,56.12,59.06,72.13
IR-P-I-1450,AU College of Pharmaceutical Sciences,Visakhapatnam,Andhra Pradesh,45.57,34,49.85,28.07,59.29,46.72,56.74
IR-P-U-0162,Guru Jambheshwar University of Science and Technology,Hisar,Haryana,44.67,35,63.56,23.91,47.82,40.49,48.17
IR-P-C-34531,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,44.59,36,62.99,18.45,44.28,53.33,59.73
IR-P-C-45540,PSG College of Pharmacy,Coimbatore,Tamil Nadu,44.38,37,54.72,17.59,56.30,53.02,61.15
IR-P-U-0085,Guru Ghasidas Vishwavidyalaya,Bilaspur,Chhattisgarh,44.38,37,72.02,31.57,43.63,35.06,10.62
IR-P-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,44.22,39,64.79,23.51,41.20,50.68,44.17
IR-P-U-0519,Integral University,Lucknow,Uttar Pradesh,43.31,40,60.68,31.32,45.76,42.80,22.73
IR-P-U-0168,Maharishi Markandeshwar,Ambala,Haryana,43.20,41,53.30,29.48,48.17,52.57,34.81
IR-P-I-1045,R. C. Patel Institute of Pharmaceutical Education & Research,Shirpur,Maharashtra,43.15,42,64.35,17.37,61.74,47.76,15.06
IR-P-C-30858,Goa College of Pharmacy,Panaji,Goa,43.07,43,69.09,0.20,63.76,51.11,44.17
IR-P-U-0373,Chitkara University,Rajpura,Punjab,43.00,44,63.21,16.16,54.11,57.59,26.10
IR-P-I-1335,Dr. D. Y. Patil Institute of Pharmaceutical Sciences & Research,Pune,Maharashtra,42.00,45,69.15,5.04,49.19,52.89,46.22
IR-P-U-0034,Sri Padmavathi Mahila Visva Vidyalayam,Tirupathi,Andhra Pradesh,41.66,46,63.91,16.18,56.10,45.00,19.07
IR-P-I-1243,"College of Pharmacy, Madras Medical College",Chennai,Tamil Nadu,41.63,47,59.93,6.15,49.05,49.96,69.92
IR-P-U-0093,Pt. Ravishankar Shukla University,Raipur,Chhattisgarh,41.36,48,46.73,29.02,57.66,51.90,19.07
IR-P-C-33814,Bharati Vidyapeeth`s College of Pharmacy,Navi Mumbai,Maharashtra,41.20,49,64.22,12.90,44.44,51.94,39.76
IR-P-I-1289,Acharya Nagarjuna University College of Pharmaceutical Sciences,Guntur,Andhra Pradesh,41.17,50,55.89,8.49,65.72,45.15,42.02
IR-P-C-39486,Chalapathi Institute of Pharmaceutical Sciences,Guntur,Andhra Pradesh,41.01,51,59.98,2.48,68.27,51.48,34.81
IR-P-U-0491,VELS Institute of Science Technology & Advanced Studies,Chennai,Tamil Nadu,40.63,52,61.22,30.02,40.84,45.21,5.64
IR-P-U-0164,Kurukshetra University,Kurukshetra,Haryana,40.18,53,51.05,24.26,43.19,43.20,46.22
IR-P-C-11091,Bharati Vidyapeeth`s College of Pharmacy,Kolhapur,Maharashtra,39.83,54,60.97,6.92,55.66,43.53,39.76
IR-P-U-0270,Devi Ahilya Vishwavidyalaya,Indore,Madhya Pradesh,39.33,55,54.54,14.22,62.62,46.66,15.06
IR-P-U-0536,"Sam Higginbottom Institute of Agriculture, Technology & Sciences",Allahabad,Uttar Pradesh,39.12,56,67.03,19.37,41.53,43.33,5.64
IR-P-C-26904,Sri Venkateswara College of Pharmacy,Chittoor,Andhra Pradesh,38.84,57,62.40,2.22,64.29,60.28,5.64
IR-P-I-1262,Sri Ramakrishna Institute of Paramedical Sciences,Coimbatore,Tamil Nadu,38.75,58,64.38,0.32,41.69,46.10,63.85
IR-P-C-18900,Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee,Maharashtra,38.56,59,65.12,5.37,55.49,52.53,10.62
IR-P-C-41561,MAEERS Maharashtra Institute of Pharmacy,Pune,Maharashtra,38.17,60,65.27,7.34,55.76,52.45,0.00
IR-P-C-33635,Principal K.M. Kundanani College of Pharmacy,Mumbai,Maharashtra,38.15,61,60.43,2.39,58.49,53.30,22.73
IR-P-C-10250,Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of,Rupnagar,Punjab,38.09,62,57.42,5.55,58.22,56.42,19.07
IR-P-C-26907,Raghavendra Institute of Pharmaceuatical Education & Research,Anantapur,Andhra Pradesh,37.86,63,62.40,2.86,50.51,55.67,26.10
IR-P-S-10906,Guru Nanak Institute of Pharmaceutical Science & Technology,Kolkata,West Bengal,37.79,64,60.85,1.21,55.00,46.88,34.81
IR-P-C-19591,Sultan Ul Uloom College of  Pharmacy,Hyderabad,Telangana,37.65,65,60.42,2.00,65.06,53.57,5.64
IR-P-C-241,B. K. Modi Goverment Pharmacy College,Rajkot,Gujarat,37.24,66,66.21,2.85,51.69,42.67,19.07
IR-P-C-33553,Vivekanand Education Society`s College of Pharmacy,Mumbai,Maharashtra,37.22,67,61.44,9.15,47.53,50.25,15.06
IR-P-C-6269,NSHM Knowledge Campus,Kolkata,West Bengal,37.12,68,60.62,4.34,48.38,44.75,34.81
IR-P-C-41951,Padamshree Dr. D. Y. Patil College of Pharmacy,Pune,Maharashtra,36.97,69,61.62,1.71,56.33,51.88,15.06
IR-P-I-1339,MVP Samaj`s College of Pharmacy,Nashik,Maharashtra,36.81,70,62.77,1.12,59.80,51.22,5.64
IR-P-C-40354,Acharya & B M Reddy College of Pharmacy,Bengaluru,Karnataka,36.65,71,56.54,6.35,35.67,54.78,51.81
IR-P-C-54626,Girijananda Chowdhury Institute of Pharmaceutical Science,Guwahati,Assam,36.62,72,56.71,7.24,60.55,38.19,15.06
IR-P-C-8257,AL Shifa College of Pharmacy,Kozhikode,Kerala,36.60,73,59.29,1.90,50.17,50.02,32.10
IR-P-C-42167,P. E. Society`s Modern College of Pharmacy,Pune,Maharashtra,36.44,74,66.39,2.87,52.20,52.23,0.00
IR-P-C-40298,Al-Ameen College of Pharmacy,Bengaluru,Karnataka,36.25,75,54.94,11.28,35.76,40.59,51.81
