Institute Id,Institute Name,City,State,Score,Rank,TLR,RPC,GO,OI,Perception
IR-P-U-0383,Punjabi University,Patiala,Punjab,54.29,23,60.10,47.00,68.05,39.71,45.82
IR-P-C-33873,Bombay College of Pharmacy,Mumbai,Maharashtra,53.37,24,72.89,22.54,59.30,53.51,75.25
IR-P-C-6370,Delhi Institute of Pharmaceutical Sciences & Research,New Delhi,Delhi,52.13,25,54.43,23.66,74.93,56.92,80.23
IR-P-I-1486,Sri Ramachandra Institute of Higher Education And Research,Chennai,Tamil Nadu,51.52,26,68.36,28.66,64.27,52.00,43.62
IR-P-I-1072,National Institute of Pharmaceutical Education and Research Kolkata,Kolkata,West Bengal,51.49,27,84.16,15.25,61.81,29.98,63.08
IR-P-U-0168,Maharishi Markandeshwar,Ambala,Haryana,51.12,28,61.05,33.46,62.92,51.91,49.89
IR-P-U-0379,Lovely Professional University,Phagwara,Punjab,50.46,29,62.85,42.93,50.95,58.07,27.27
IR-P-C-33877,SVKM's Dr. Bhanuben Nanavati College of Pharmacy,Mumbai,Maharashtra,50.07,30,71.55,23.01,70.38,52.48,23.79
IR-P-U-0162,Guru Jambheshwar University of Science and Technology,Hisar,Haryana,49.73,31,69.08,29.60,54.62,46.26,45.82
IR-P-C-10398,I. S. F. College of Pharmacy,Moga,Punjab,49.26,32,49.60,41.37,61.22,53.75,43.62
IR-P-U-0332,The Rashtrasant Tukadoji Maharaj Nagpur University,Nagpur,Maharashtra,48.67,33,63.38,27.92,70.05,48.98,23.79
IR-P-I-1450,"AU College of Pharmaceutical Sciences, Andhra University",Visakhapatnam,Andhra Pradesh,48.64,34,52.45,29.77,65.83,45.03,63.08
IR-P-U-0051,Dibrugarh University,Dibrugarh,Assam,48.45,35,68.54,33.57,58.84,29.97,30.48
IR-P-I-1280,Maharshi Dayanand University,Rohtak,Haryana,47.86,36,56.60,35.82,58.70,47.65,36.24
IR-P-C-24505,KLE College of Pharmacy,Belgaum,Karnataka,47.73,37,68.06,13.55,63.24,64.67,41.30
IR-P-U-0373,Chitkara University,Rajpura,Punjab,47.37,38,62.88,18.18,64.92,61.89,38.85
IR-P-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,45.69,39,61.66,29.75,66.24,50.11,0.00
IR-P-C-34531,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,45.12,40,61.95,18.71,55.00,55.61,43.62
IR-P-I-1335,Padmashree Dr. D. Y. Patil Institute of Pharmaceutical Sciences and Research,Pune,Maharashtra,44.90,41,67.23,7.42,63.01,53.20,45.82
IR-P-U-0034,Sri Padmavathi Mahila Visva Vidyalayam,Tirupathi,Andhra Pradesh,44.52,42,64.33,19.20,61.05,52.52,20.00
IR-P-U-0491,"Vels Institute of Science, Technology & Advanced Studies (VISTAS)",Chennai,Tamil Nadu,44.35,43,63.09,37.93,45.40,49.60,0.00
IR-P-U-0085,Guru Ghasidas Vishwavidyalaya,Bilaspur,Chhattisgarh,44.17,44,70.73,32.84,46.52,37.95,0.00
IR-P-C-409,L. M. College of Pharmacy,Ahmedabad,Gujarat,44.11,45,67.11,7.91,52.61,52.29,58.61
IR-P-U-0519,Integral University,Lucknow,Uttar Pradesh,43.79,46,61.61,33.56,44.13,44.07,20.00
IR-P-C-30858,Goa College of Pharmacy,Panaji,Goa,42.73,47,67.07,1.12,64.68,52.04,41.30
IR-P-C-18900,Smt. Kishoritai Bhoyar College of Pharmacy,NAGPUR,Maharashtra,42.62,48,65.28,4.86,61.75,53.39,38.85
IR-P-C-19322,N.G.S.M.Institute of Pharmaceutical Sciences,Mangaluru,Karnataka,42.46,49,67.96,9.13,53.04,56.72,30.48
IR-P-I-1256,Noida Institute of Engineering And Technology (Pharmacy Institute),Greater Noida,Uttar Pradesh,42.46,49,60.62,2.28,67.33,57.50,43.62
IR-P-C-45540,PSG College of Pharmacy,Coimbatore,Tamil Nadu,42.21,51,57.47,10.50,59.59,53.19,45.82
IR-P-U-0724,M. S. Ramaiah University of Applied Sciences,Bangalore,Karnataka,41.74,52,64.83,13.29,39.61,60.23,43.62
IR-P-I-1045,R. C. Patel Institute of Pharmaceutical Education & Research,Shirpur,Maharashtra,41.40,53,63.92,14.81,56.70,48.64,15.83
IR-P-C-39486,Chalapathi Institute of Pharmaceutical Sciences,Guntur,Andhra Pradesh,41.31,54,58.63,3.56,67.27,50.72,41.30
IR-P-C-26907,Raghavendra Institute of Pharmaceuatical Education & Research ,Anantapur,Andhra Pradesh,41.14,55,62.47,3.32,61.68,57.14,33.46
IR-P-U-0536,"Sam Higginbottom Institute of Agriculture, Technology & Sciences",Allahabad,Uttar Pradesh,41.05,56,69.43,27.04,31.87,51.44,5.97
IR-P-I-1243,"College of Pharmacy, Madras Medical College",Chennai,Tamil Nadu,40.93,57,63.83,0.81,56.13,53.24,49.89
IR-P-C-33814,Bharati Vidyapeeth's College of Pharmacy,Navi Mumbai,Maharashtra,40.64,58,64.11,10.93,45.05,52.27,38.85
IR-P-U-0093,Pt. Ravishankar Shukla University,Raipur,Chhattisgarh,40.60,59,46.32,28.61,58.05,45.13,20.00
IR-P-C-10250,Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of Pharmacy,Bela,Punjab,40.45,60,59.80,5.95,57.80,64.33,27.27
IR-P-C-6269,NSHM Knowledge Campus,Kolkata,West Bengal,39.65,61,61.49,4.37,62.24,47.08,27.27
IR-P-C-11091,Bharati Vidyapeeth's College of Pharmacy,Kolhapur,Maharashtra,39.59,62,54.41,9.56,58.14,41.94,45.82
IR-P-C-33553,Vivekanand Education Society`s College of Pharmacy,Mumbai,Maharashtra,39.41,63,63.89,10.99,56.35,50.72,5.97
IR-P-I-1289,Acharya Nagarjuna University College of Pharmaceutical Sciences,Guntur,Andhra Pradesh,38.73,64,52.07,10.70,63.41,44.91,27.27
IR-P-C-44200,C.U.Shah College of Pharmacy,Mumbai,Maharashtra,38.46,65,63.19,4.34,59.34,52.15,11.19
IR-P-I-1262,Sri Ramakrishna Institute of Paramedical Sciences,Coimbatore,Tamil Nadu,38.17,66,65.50,0.18,44.39,44.12,51.78
IR-P-S-10906,Guru Nanak Institute of Pharmaceutical Science & Technology,Kolkata,West Bengal,37.90,67,62.96,2.95,59.31,46.89,15.83
IR-P-C-42167,P. E. Society`s Modern College of Pharmacy,Pune,Maharashtra,37.85,68,67.49,1.35,51.43,53.30,15.83
IR-P-C-26904,Sri Venkateshwara College of Pharmacy,Chittoor,Andhra Pradesh,37.72,69,64.49,1.59,56.86,59.21,5.97
IR-P-C-45528,KMCH College of Pharmacy,Coimbatore,Tamil Nadu,37.70,70,57.42,3.19,51.62,58.36,33.46
IR-P-C-41951,Padamshree Dr. D. Y. Patil College of Pharmacy,Pune,Maharashtra,37.49,71,60.10,1.52,60.56,53.10,15.83
IR-P-C-54626,Girijananda Chowdhury Institute of Pharmaceutical Science,Guwahati,Assam,37.31,72,56.49,8.58,60.49,40.97,15.83
IR-P-C-33635,Principal K.M. Kundnani College of Pharmacy,Mumbai,Maharashtra,37.29,73,57.24,6.55,58.13,54.12,11.19
IR-P-U-0938,Dr. Vishwanath Karad MIT World Peace University,Pune,Maharashtra,37.29,73,68.68,1.95,48.93,51.96,11.19
IR-P-U-0562,"Kumaun University, Nainital",Nainital,Uttarakhand,37.23,75,59.77,14.22,55.01,34.25,5.97
