Institute Id,Institute Name,City,State,Score,Rank,TLR,RPC,GO,OI,Perception
IR-P-C-11091,"Bharati Vidyapeeth College of Pharmacy, Kolhapur",Kolhapur,Maharashtra,43.74,49,62.61,16.51,60.25,52.00,27.58
IR-P-I-1045,R. C. Patel Institute of Pharmaceutical Education & Research,Shirpur,Maharashtra,43.34,50,71.18,11.08,65.57,55.60,0.00
IR-P-U-0747,Chandigarh University,Mohali,Punjab,43.33,51,69.64,6.86,53.89,75.79,20.25
IR-P-U-0724,M.S. Ramaiah University of Applied Sciences,Bangalore,Karnataka,43.12,52,65.15,16.04,50.25,59.62,27.58
IR-P-C-34531,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,43.03,53,64.52,13.57,54.11,51.20,36.62
IR-P-U-0037,Sri Venkateswara University,Tirupati,Andhra Pradesh,42.36,54,48.39,32.37,56.81,51.65,16.03
IR-P-C-26907,Raghavendra Institute of Pharmaceuatical Education & Research,Anantapur,Andhra Pradesh,42.16,55,62.66,5.15,67.30,56.04,27.58
IR-P-C-30858,Goa College of Pharmacy,Panaji,Goa,42.13,56,66.76,4.22,61.09,52.28,33.82
IR-P-C-10250,Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of Pharmacy,Bela,Punjab,42.11,57,60.03,8.18,71.48,62.25,11.34
IR-P-U-0562,"Kumaun University, Nainital",Nainital,Uttarakhand,41.89,58,61.06,21.79,56.90,50.41,6.06
IR-P-U-0513,G. L. A. University,Mathura,Uttar Pradesh,41.78,59,64.29,20.05,51.10,46.50,16.03
IR-P-C-40354,Acharya & B M Reddy College of Pharmacy,Bengaluru,Karnataka,41.66,60,63.50,6.89,67.13,55.05,16.03
IR-P-C-19747,Anurag University,Hyderabad,Telangana,41.28,61,61.03,4.95,47.64,63.77,55.81
IR-P-C-26904,Sri Venkateswara College of Pharmacy,Chittoor,Andhra Pradesh,41.20,62,66.16,2.56,70.09,65.60,0.00
IR-P-C-10283,"Chandigarh College of Pharmacy, Landran",Landran,Punjab,40.72,63,63.61,13.54,51.26,62.01,11.34
IR-P-C-45540,PSG College of Pharmacy,Coimbatore,Tamil Nadu,40.40,64,57.28,9.66,51.26,52.31,48.34
IR-P-C-33814,Bharati Vidyapeeth's College of Pharmacy,Navi Mumbai,Maharashtra,40.26,65,65.95,11.13,44.32,51.86,30.82
IR-P-C-44200,C.U. Shah College of Pharmacy,Mumbai,Maharashtra,40.13,66,64.43,5.13,55.98,52.96,27.58
IR-P-U-0413,Mohan Lal Sukhadia University,Udaipur,Rajasthan,39.80,67,64.44,14.95,53.91,52.13,0.00
IR-P-U-0502,Bundelkhand University,Jhansi,Uttar Pradesh,39.61,68,65.24,11.09,60.24,46.61,0.00
IR-P-S-10906,Guru Nanak Institute of Pharmaceutical Science & Technology,Kolkata,West Bengal,39.47,69,63.11,2.72,68.60,48.65,11.34
IR-P-C-39486,Chalapathi Institute of Pharmaceutical Sciences,Guntur,Andhra Pradesh,39.47,69,64.14,5.47,67.04,51.81,0.00
IR-P-U-0093,Pt. Ravishankar Shukla University,Raipur,Chhattisgarh,39.33,71,46.84,23.24,65.17,46.66,6.06
IR-P-U-0401,Jaipur National University,Jaipur,Rajasthan,38.70,72,50.72,27.44,51.75,49.04,0.00
IR-P-C-19613,Vishnu Institute of Pharmaceutical Education and Research,Narsapur,Telangana,38.70,72,60.18,1.64,46.90,53.74,54.07
IR-P-C-45528,KMCH College of Pharmacy,Coimbatore,Tamil Nadu,38.67,74,65.27,2.43,52.81,57.84,20.25
IR-P-C-40080,Sri Adichunchanagiri College of Pharmacy,B.G Nagara,Karnataka,38.58,75,64.78,1.03,59.18,58.66,11.34
